id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,0,0,40.71000700,19.94577900,0,6697,6597,0,19541,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,17748,48
3,Durrës,3,2,41.33054100,19.46326500,1,10254,10017,0,35644,234
4,Elbasan,12,10,41.11456500,20.08415200,2,8735,8471,0,26996,252
5,Fier,11,11,40.72902000,19.56091000,0,11558,11305,0,26049,242
6,Gjirokastër,1,1,40.07869700,20.13633000,0,4884,4819,0,18913,64
7,Korçe,9,9,40.61812600,20.77752800,0,6775,6648,0,23503,118
8,Kukës,1,1,42.07545200,20.42317600,0,2873,2838,0,19646,34
9,Lezhë,3,3,41.78537300,19.64099400,0,6187,6093,0,23060,91
10,Shkodër,5,5,42.06776800,19.51425000,0,7495,7343,0,26317,147
11,Tiranë,32,28,41.33278100,19.81696400,4,55493,54464,0,571217,997
12,Vlorë,7,7,40.46778700,19.48373700,0,9123,8987,0,23841,129
