id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,6697,6594,0,18841,100
2,Dibër,2,2,41.59991200,20.26165100,0,2513,2463,0,17048,48
3,Durrës,5,5,41.33054100,19.46326500,0,10250,10011,0,34944,234
4,Elbasan,5,5,41.11456500,20.08415200,0,8726,8469,0,26296,252
5,Fier,1,1,40.72902000,19.56091000,0,11548,11305,0,25349,242
6,Gjirokastër,0,0,40.07869700,20.13633000,0,4882,4818,0,18213,64
7,Korçe,0,0,40.61812600,20.77752800,0,6764,6646,0,22803,118
8,Kukës,2,2,42.07545200,20.42317600,0,2872,2836,0,18946,34
9,Lezhë,6,6,41.78537300,19.64099400,0,6185,6088,0,22360,91
10,Shkodër,18,18,42.06776800,19.51425000,0,7491,7326,0,25617,147
11,Tiranë,28,27,41.33278100,19.81696400,1,55464,54439,0,540104,997
12,Vlorë,1,1,40.46778700,19.48373700,0,9117,8987,0,23141,129
